0198a9e4-abbb-7779-b244-9ce75554def3,0198a3fb-1927-7349-bb1d-63ada9da46a9,1755196992444,bg,191,208
0198a9e5-50f0-707a-9e37-11b11eeb83da,0198a9e4-f6d2-7519-8a4d-c30a1da3028b,1755197034748,bg,134,255
0198a9e5-5d6e-754c-922c-1f978ac54fb2,0198a9e4-f75e-710e-909b-2cc7c36f77ae,1755197037934,bg,127,160
0198a9e5-6ac5-7579-9336-e5456aec4422,0198a9e4-f826-7599-9ef8-dbe762e06f91,1755197041349,bg,143,176
0198a9e6-8d7e-729f-bb97-af8629a0861a,0198a9e6-227e-749c-96bf-32fad1547422,1755197115786,bg,59,252
0198a9e6-efc7-7529-b712-00dfe6ad5c16,0198a9e6-233b-7342-96ed-9c69dbf4391e,1755197140947,bg,149,208
0198a9e6-f6e7-7414-a34c-7ffb19cb312b,0198a9e6-2451-74af-9b40-24a798fee5d6,1755197142759,bg,159,240
0198a9e7-11b3-730c-8bf2-5e4b13bc72eb,0198a9e6-24ba-7355-b316-c1db6c748e3d,1755197149620,bg,175,208
0198a9e7-cdbf-7456-a432-2f30e53042a3,0198a9e7-3a96-70bd-85f3-6f6eaa632d95,1755197197772,bg,154,232
0198a9e9-6ceb-74cc-9c03-102ce7332978,0198a9e8-8106-756c-86fa-81ba0c9fad9a,1755197304056,bg,191,208
0198a9e9-7c57-723c-98da-94b1ce89f880,0198a9e8-8180-705e-8b63-2d2eb15cef47,1755197307991,bg,127,255
0198a9e9-aaf2-76be-b4bd-c38e359ce906,0198a9e8-8210-77c1-bdd5-41af3eedede6,1755197319934,bg,191,224
0198a9ea-9ebe-711b-88cc-325f5301cd22,0198a9ea-595a-75fd-923e-e1bcb553c311,1755197382346,bg,207,224
0198a9ea-bdba-708d-8a96-a5a1bda206f3,0198a9ea-5c23-73b9-ac12-554818fac524,1755197390267,bg,159,192
0198a9ea-f76c-7618-ac92-a1907dde276f,0198a9ea-5aa7-73a3-af73-b7db07cd83a2,1755197405048,bg,175,192
0198a9eb-440c-7219-b379-1220820ad2ee,0198a9eb-1bac-76f2-b2b4-bd28ab5edae0,1755197424652,bg,159,255
0198a9eb-535d-727f-abe7-3b65e88fd651,0198a9eb-1dbe-7038-9c19-de6ebb87a64b,1755197428573,bg,127,192
0198a9eb-75dd-77cb-8f49-a8ec41bb1596,0198a9eb-2077-76ae-a1c8-250a7a1d8d0b,1755197437406,bg,159,208
0198a9eb-8289-7579-8613-1cea25ce3f30,0198a9eb-215a-71ef-b9cb-86f9a22a3329,1755197440649,bg,95,224
0198a9ed-0965-709b-af3b-04abd061d90e,0198a9ec-e7b2-700f-b22d-1034a63969a1,1755197540710,bg,191,224
0198a9ed-32c9-7389-a967-4e903a9a891a,0198a9ec-e868-769c-b362-968326a858b1,1755197551317,bg,239,255
0198a9ed-7820-725c-8a0d-f0e0a079c28e,0198a9ec-e6f4-74cb-b68f-93bb50294ec3,1755197569068,bg,175,255
0198a9ee-3cf3-76f5-a416-8b14492bbf07,0198a9ee-0a4c-767b-b0ae-2a6928eb935d,1755197619454,bg,159,255
0198a9ef-3647-72da-8f6b-2fcec9b2bb55,0198a9ef-1fc3-745f-bdb5-a8ce15918d14,1755197683272,wg,95,192
0198a9ef-6314-7778-a4e8-fb5c99e057ce,0198a9ef-1ff9-715b-bfe7-5bd6d5168af2,1755197694754,wg,95,192
0198a9ef-a1f6-74a6-8392-31c9560a4d0e,0198a9ef-8574-70eb-a044-e5d872cb91b6,1755197710839,wg,191,208
0198a9ef-b7d8-718e-8e39-50b54c325d6f,0198a9ef-8619-75ac-a9a9-39cff141296a,1755197716440,wg,191,208
0198a9f0-1746-757d-84a6-f577da6db657,0198a9ef-db32-714e-8b97-290268b60e81,1755197740883,ws,79,192
0198a9f0-3d25-75c9-a072-f8b7b3aef9d4,0198a9ef-db0e-759b-9434-2eb581c0bd05,1755197750566,ws,111,224
0198a9f0-7824-72cc-aceb-3b819adf1c6b,0198a9f0-608d-72fa-8fa8-c4f1b271d107,1755197765668,ws,127,208
0198a9f0-b86f-70be-a6fc-2a83527263f9,0198a9f0-5f16-70ba-9c19-5ac9ecd52d09,1755197782138,ws,127,208
0198a9f0-ce8e-7407-a516-68091eddc7ad,0198a9f0-5d7e-773b-88e1-43ef26adab65,1755197787790,ws,95,192
0198a9f1-00c0-7619-ac4c-8acf7afba6d3,0198a9f0-5c79-750a-91f6-376944befb60,1755197800651,ws,191,208
0198a9f1-2735-7239-a135-513b4e709f43,0198a9f0-62f3-767b-9805-76706f5dfd14,1755197810486,wg,111,208
0198a9f1-f375-713a-abcf-e8776984d19f,0198a9f1-44af-766d-8f01-6e554f575ba4,1755197862785,wg,95,208
0198a9f2-14e4-704c-bef6-9752e41fbaa2,0198a9f1-46d2-7582-b5d9-6f1671bab35d,1755197871332,wg,111,192
0198a9f2-73fc-72cf-b14f-cebaf77cd310,0198a9f1-4675-73b5-85eb-430db2c40b98,1755197895687,wg,143,224
0198a9f2-d180-70c2-bf75-3311e0404a1e,0198a9f2-9476-7159-a2e5-ce424fb53adc,1755197919629,wg,127,224
0198a9f3-05af-769c-9007-bfe74f340120,0198a9f2-95c8-765a-8a94-378be1c62eb6,1755197932985,wg,127,208
0198a9f3-11b7-700c-90aa-fe6293da2189,0198a9f2-9467-719c-8f57-c44b9ca991ed,1755197936055,wg,95,208
0198a9f4-9de1-72cd-8120-795affa16786,0198a9f2-9585-73e8-9fee-3f80336473fb,1755198037486,ws,175,255
0198a9f5-49a1-7457-b950-91900bfb4cec,0198a9f4-d6ad-7043-897c-c460182fe542,1755198081454,ws,89,232
0198a9f5-7a06-76d9-80fd-c9c1cff09930,0198a9f4-df98-77a0-8cde-39483d2a85fa,1755198093841,ws,143,240
0198a9f5-d4ae-730c-adbf-9bac4ff2cdea,0198a9f5-a64b-70ea-b98c-3b7e6e889b60,1755198117050,ws,175,208
0198a9f7-31e2-7494-b25a-e14049e47a9c,0198a568-341f-760a-ad2f-fdfdeed2af97,1755198206446,wg,111,224
0198a9f7-d540-744f-8469-5b5a0c104cfe,0198a9f7-a497-714e-ab1d-eb2b2e4b8cbc,1755198248256,wg,191,208
0198a9f7-e6d3-74d1-b4ea-41135c0ab243,0198a9f7-a614-761d-a7cb-906a2fb09e12,1755198252756,wg,95,192
0198a9f7-edfb-70ce-84ec-b7ffce60063d,0198a9f7-ace4-73ab-8cd6-45091bfe8c6f,1755198254587,wg,127,224
0198a9f8-1114-75f6-b333-5a7568176fbf,0198a9f7-a106-73ec-b8fe-9beaa8bafe80,1755198263572,ws,127,224
0198a9f8-71ad-718c-9e0d-6cbbf34c6dfa,0198a9f8-4d50-7723-8cee-4c1737fe4202,1755198288301,ws,159,208
0198a9f8-c646-7526-969c-3b5ee6278b0e,0198a9f8-9204-72be-9928-8084c71cf45d,1755198309970,wg,143,208
0198a9f8-d45d-745a-a946-8fa3bf6df8bf,0198a9f8-9418-705e-b8db-ed753a72706f,1755198313565,wg,111,224
0198a9f8-f340-7116-a9cf-97b99a9d0fec,0198a9f8-94cb-7413-bc4e-f2cb0156e6f3,1755198321472,wg,159,192
0198a9f9-35ae-703c-8dd5-990604c20688,0198a9f9-1db3-71d1-b192-11e3058dbbbe,1755198338479,wg,159,208
0198a9f9-53da-7135-99c4-ad53193e48b0,0198a9f9-2305-7615-a6a4-15ae85164cec,1755198346202,wg,159,208
0198a9f9-8838-70eb-91d7-1b39f44cc097,0198a9f9-2287-765e-8502-6e1bc5137dcb,1755198359621,ws,159,224
0198a9fb-4ed8-72fe-8e37-c862af47b8c8,0198a9fb-30e4-7667-b5fd-2a8112c83687,1755198475992,ws,175,208
0198a9fb-f883-739c-b1d9-f64ae098ccbf,0198a9fb-d37d-769d-9632-7820ecd6f6f3,1755198519427,wg,79,192
0198a9fc-614f-71f5-b2a0-5346e1f9a27d,0198a9fc-52b2-73bb-b22c-6a0b786321e2,1755198546255,ws,127,224
0198a9fc-dc0e-7741-8a1a-ea2b86c996a1,0198a9fc-52bd-71ce-980b-1a5c354f4fa7,1755198577690,ws,160,240
0198a9fd-7380-76ef-8b37-4862cba9086b,0198a9fd-2198-7245-b386-eb50f38d5b0f,1755198616461,wg,159,224
0198a9fd-b5ce-76fe-bcf4-2dfc281d60ca,0198a9fd-9c9c-76e0-be0b-43cf4868747a,1755198633423,wg,111,208
0198a9fd-c376-72fd-b215-b049e855875b,0198a9fd-a003-741d-96ad-74fd256da02a,1755198636918,wg,127,208
0198a9fd-ea2c-764c-9150-85dee295f3ad,0198a9fd-9994-738e-b68a-54b794ddd32c,1755198646829,wg,191,208
0198a9ff-7daf-71a0-9b6f-82ac4752cf75,0198a9ff-6471-722f-82a5-95d8e7580c70,1755198750127,wg,159,192
